1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10545,0.0,0.1671,0.0,0.0,0.26073,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15422,0.0,0.0,0.0,0.0,0.63835,0.0
0.0,0.0,1.0,0.0,0.30967,0.24998,0.29995,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16976,0.0,0.0,0.0,0.16973,0.09275,0.0,0.0,0.0,0.0,0.26338,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.28572,0.0,0.0,0.0,0.0,0.56996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45251,0.08694,0.24807,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33428,0.05633,0.0,0.16667,0.0,0.0,0.05507,0.0,0.3642,0.08215,0.06665,0.07407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06455,0.09563,0.11354,0.0,0.0,0.10126,0.0,0.16319,0.16319,0.22222,0.0,0.0,0.43536,0.17582,0.0,0.0,0.27825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14286,0.25053,0.13333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08486,0.27825,0.27825,0.0,0.30761,0.0,0.10526,0.11656,0.14844,0.0,0.0,0.0,0.0,0.0,0.06925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13913,0.0,0.0
0.0,0.0,0.30967,0.0,1.0,0.0,0.34525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21191,0.09813,0.37101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.24998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45545,0.0,0.0,0.0,0.22768,0.12849,0.0,0.0,0.0,0.0,0.43528,0.0,0.0,0.0,0.0,0.0,0.0,0.28565,0.0,0.0,0.0,0.0,0.4999,0.0,0.0,0.0,0.0,0.21546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24057,0.0,0.0,0.19998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.29995,0.0,0.34525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20731,0.0952,0.45064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.33428,0.0,0.0,0.0,1.0,0.05338,0.0,0.14321,0.0,0.0,0.05225,0.0,0.61782,0.15793,0.06255,0.06905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06069,0.08741,0.21508,0.0,0.0,0.09209,0.0,0.2266,0.2266,0.30051,0.0,0.0,0.35863,0.32367,0.0,0.0,0.48956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12527,0.44614,0.11788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07833,0.48956,0.48956,0.0,0.26722,0.0,0.09539,0.22049,0.27669,0.0,0.0,0.0,0.0,0.0,0.06484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12239,0.0,0.0
0.0,0.0,0.0,0.05633,0.0,0.0,0.0,0.05338,1.0,0.0,0.10666,0.0,0.0,0.25883,0.0,0.05482,0.48523,0.07206,0.07619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28325,0.08618,0.06586,0.0,0.0,0.08839,0.09333,0.03999,0.03999,0.04597,0.0,0.0,0.05765,0.0829,0.0,0.0,0.10031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10126,0.09646,0.09876,0.23954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08152,0.10031,0.10031,0.0,0.05194,0.0,0.08988,0.06687,0.07626,0.11208,0.0,0.0,0.0,0.0,0.25744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10031,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
